,Quantity,Item_Name,Item_Price
2058,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2059,1,Steak Burrito,$11.75 
2060,1,Chicken Soft Tacos,$11.25 
2061,2,Chicken Burrito,$17.50 
2062,1,Chicken Bowl,$8.49 
2063,1,Veggie Bowl,$8.49 
2064,1,Chips and Fresh Tomato Salsa,$2.39 
2065,1,Chicken Bowl,$11.25 
2066,1,Bottled Water,$1.50 
2067,1,Veggie Burrito,$8.75 
2068,2,Bottled Water,$3.00 
2069,1,Canned Soft Drink,$1.25 
2070,1,Chicken Bowl,$8.75 
2071,1,Chips and Guacamole,$4.45 
2072,1,Steak Bowl,$11.75 
2073,1,Barbacoa Bowl,$11.75 
2074,1,Chips and Guacamole,$4.45 
2075,2,Chicken Bowl,$21.96 
2076,1,Chicken Soft Tacos,$8.75 
2077,1,Chips and Guacamole,$4.45 
2078,1,Chicken Soft Tacos,$8.75 
2079,1,Chicken Soft Tacos,$11.25 
2080,1,Carnitas Soft Tacos,$9.25 
2081,1,Steak Burrito,$8.99 
2082,1,Chips and Fresh Tomato Salsa,$2.39 
2083,1,Barbacoa Soft Tacos,$9.25 
2084,1,Veggie Burrito,$8.75 
2085,1,Chicken Burrito,$10.98 
2086,1,Chicken Soft Tacos,$8.49 
2087,1,Chips and Guacamole,$3.99 
2088,1,Izze,$3.39 
2089,1,Steak Bowl,$11.75 
2090,1,Bottled Water,$1.50 
2091,1,Chips and Guacamole,$4.45 
2092,1,Carnitas Burrito,$9.25 
2093,1,Chicken Burrito,$8.75 
2094,1,Canned Soft Drink,$1.25 
2095,1,Steak Bowl,$11.75 
2096,1,Veggie Burrito,$8.75 
2097,1,Bottled Water,$1.50 
2098,1,Chicken Burrito,$8.75 
2099,1,Chicken Bowl,$8.75 
2100,1,Chips,$2.15 
2101,1,Bottled Water,$1.50 
2102,1,Chicken Burrito,$8.75 
2103,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2104,1,Chicken Bowl,$8.75 
2105,1,Chicken Burrito,$8.75 
2106,2,Chicken Bowl,$17.50 
2107,1,Chicken Burrito,$8.75 
2108,1,6 Pack Soft Drink,$6.49 
2109,1,Chips and Guacamole,$4.45 
2110,1,Chicken Burrito,$11.25 
2111,1,Chicken Salad Bowl,$11.25 
2112,2,Chips,$4.30 
2113,1,Chicken Salad Bowl,$8.75 
2114,1,Chicken Bowl,$11.25 
2115,1,Chips and Guacamole,$4.45 
2116,1,Steak Burrito,$8.99 
2117,1,Chips and Fresh Tomato Salsa,$2.39 
2118,1,Steak Burrito,$9.25 
2119,1,Carnitas Soft Tacos,$9.25 
2120,1,Steak Burrito,$9.25 
2121,1,Chips and Guacamole,$4.45 
2122,1,Steak Burrito,$11.75 
2123,1,Veggie Bowl,$11.25 
2124,1,Chips and Fresh Tomato Salsa,$2.95 
2125,1,Chips,$2.15 
2126,1,Chicken Burrito,$11.25 
2127,1,Chicken Burrito,$11.25 
2128,1,Chicken Bowl,$8.75 
2129,1,Chips,$2.15 
2130,1,Bottled Water,$1.50 
2131,1,Barbacoa Burrito,$9.25 
2132,1,Chips and Guacamole,$4.45 
2133,1,Chicken Burrito,$10.98 
2134,1,Steak Burrito,$8.99 
2135,2,Canned Soda,$2.18 
2136,1,Chicken Burrito,$8.75 
2137,1,Chips and Guacamole,$4.45 
2138,1,Canned Soft Drink,$1.25 
2139,1,Steak Soft Tacos,$8.99 
2140,1,Chips and Roasted Chili Corn Salsa,$2.39 
2141,1,Chips and Guacamole,$4.45 
2142,1,Chicken Burrito,$8.75 
2143,1,Chicken Burrito,$10.98 
2144,1,Steak Soft Tacos,$11.75 
2145,1,Bottled Water,$1.50 
2146,1,Chicken Bowl,$10.98 
2147,1,Steak Bowl,$8.99 
2148,1,Chicken Bowl,$8.49 
2149,1,Chips and Guacamole,$3.99 
2150,1,Steak Burrito,$8.99 
2151,1,Chicken Soft Tacos,$8.49 
2152,1,Chips and Guacamole,$3.99 
2153,1,Chicken Burrito,$8.49 
2154,1,Chicken Burrito,$8.49 
2155,1,Steak Burrito,$8.99 
2156,1,Veggie Salad Bowl,$11.25 
2157,1,Chicken Bowl,$11.25 
2158,1,Chicken Burrito,$10.98 
2159,1,Chicken Burrito,$10.98 
2160,1,Chicken Burrito,$10.98 
2161,1,Chips and Tomatillo-Green Chili Salsa,$2.39 
2162,1,Nantucket Nectar,$3.39 
2163,1,Chicken Bowl,$8.75 
2164,1,Canned Soft Drink,$1.25 
2165,1,Chips and Fresh Tomato Salsa,$2.95 
2166,1,Steak Bowl,$11.75 
2167,1,Bottled Water,$1.50 
2168,1,Chicken Bowl,$10.98 
2169,1,Side of Chips,$1.69 
2170,1,Chips and Guacamole,$4.45 
2171,1,Chicken Burrito,$8.75 
2172,1,Chicken Bowl,$8.75 
2173,1,Chicken Bowl,$8.75 
2174,1,Chicken Bowl,$8.75 
2175,1,Chips and Guacamole,$4.45 
2176,1,Steak Burrito,$9.25 
2177,1,Veggie Burrito,$8.75 
2178,1,Chicken Bowl,$11.25 
2179,1,Chicken Bowl,$8.75 
2180,1,Chips and Guacamole,$3.99 
2181,1,Steak Bowl,$8.99 
2182,1,Chicken Burrito,$8.49 
2183,1,Chicken Bowl,$11.25 
2184,1,Chicken Burrito,$11.25 
2185,1,Chicken Burrito,$8.75 
2186,1,Chips and Guacamole,$4.45 
2187,1,Chicken Bowl,$8.75 
2188,1,Chips and Guacamole,$4.45 
2189,1,Canned Soft Drink,$1.25 
2190,1,Chicken Bowl,$8.75 
2191,1,Chicken Bowl,$8.75 
2192,1,Bottled Water,$1.50 
2193,1,Chips,$2.15 
2194,1,Carnitas Bowl,$11.75 
2195,1,Steak Burrito,$11.75 
2196,1,Steak Bowl,$11.75 
2197,1,Steak Bowl,$11.75 
2198,1,Steak Bowl,$11.75 
2199,1,Bottled Water,$1.50 
2200,1,Chicken Burrito,$8.75 
2201,1,Carnitas Soft Tacos,$9.25 
2202,1,Canned Soft Drink,$1.25 
2203,1,Chicken Burrito,$8.75 
2204,1,Chips,$2.15 
2205,1,Steak Burrito,$8.99 
2206,1,Canned Soda,$1.09 
2207,1,Chips and Guacamole,$4.45 
2208,1,Chicken Burrito,$11.25 
2209,1,Steak Bowl,$11.75 
2210,1,Chips,$2.15 
2211,1,Chicken Bowl,$8.75 
2212,1,Chicken Burrito,$8.75 
2213,1,Canned Soft Drink,$1.25 
2214,1,Steak Bowl,$9.25 
2215,1,Chips,$2.15 
2216,1,Steak Burrito,$11.75 
2217,1,Chicken Burrito,$11.25 
2218,1,Veggie Burrito,$8.75 
2219,1,Veggie Burrito,$11.25 
2220,1,Chips and Guacamole,$4.45 
2221,1,Chicken Burrito,$8.49 
2222,1,Side of Chips,$1.69 
2223,1,Veggie Salad Bowl,$8.75 
2224,1,Chicken Salad Bowl,$8.75 
2225,1,Steak Burrito,$8.99 
2226,1,Chicken Soft Tacos,$8.49 
2227,1,Steak Crispy Tacos,$9.25 
2228,1,Chicken Bowl,$11.25 
2229,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2230,1,Chips and Guacamole,$4.45 
2231,1,Steak Crispy Tacos,$11.75 
2232,1,6 Pack Soft Drink,$6.49 
2233,1,Carnitas Bowl,$11.48 
2234,1,Steak Bowl,$8.99 
2235,4,Canned Soda,$4.36 
2236,1,Steak Burrito,$11.48 
2237,1,Steak Burrito,$8.99 
2238,1,Chicken Burrito,$8.49 
2239,1,Carnitas Burrito,$11.48 
2240,1,Chicken Bowl,$8.75 
2241,1,Chips,$2.15 
2242,1,Bottled Water,$1.50 
2243,1,Barbacoa Burrito,$8.99 
2244,1,Side of Chips,$1.69 
2245,1,Chicken Bowl,$11.25 
2246,1,Canned Soft Drink,$1.25 
2247,1,Carnitas Soft Tacos,$9.25 
2248,1,Barbacoa Soft Tacos,$9.25 
2249,1,Chicken Soft Tacos,$8.75 
2250,1,Steak Soft Tacos,$9.25 
2251,2,Chips and Guacamole,$8.90 
2252,1,Chips,$2.15 
2253,1,Barbacoa Bowl,$9.25 
2254,1,Chicken Burrito,$10.98 
2255,1,Chicken Burrito,$8.49 
2256,1,Chicken Bowl,$8.75 
2257,1,Barbacoa Burrito,$9.25 
2258,2,Chips,$4.30 
2259,1,Barbacoa Soft Tacos,$9.25 
2260,1,Chicken Bowl,$8.75 
2261,1,Chicken Burrito,$8.75 
2262,1,Chips,$2.15 
2263,1,Canned Soft Drink,$1.25 
2264,1,Chicken Bowl,$8.75 
2265,1,Canned Soft Drink,$1.25 
2266,1,Chicken Bowl,$8.75 
2267,2,Chips and Fresh Tomato Salsa,$5.90 
2268,1,Carnitas Bowl,$9.25 
2269,1,Veggie Salad Bowl,$8.75 
2270,1,Carnitas Burrito,$9.25 
2271,1,Chips and Guacamole,$4.45 
2272,1,Steak Bowl,$9.25 
2273,1,Steak Bowl,$11.75 
2274,2,Canned Soft Drink,$2.50 
2275,1,Steak Bowl,$9.25 
2276,1,Chips,$2.15 
2277,1,Steak Bowl,$9.25 
2278,1,Bottled Water,$1.50 
2279,1,Canned Soft Drink,$1.25 
2280,1,Veggie Burrito,$11.25 
2281,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2282,1,Chicken Bowl,$8.75 
2283,1,Chicken Soft Tacos,$8.75 
2284,1,Chicken Soft Tacos,$8.75 
2285,1,Chicken Burrito,$10.98 
2286,1,Chicken Burrito,$8.75 
2287,1,Chicken Soft Tacos,$8.75 
2288,1,Chicken Burrito,$8.75 
2289,1,Chips,$2.15 
2290,1,Canned Soft Drink,$1.25 
2291,1,Chicken Burrito,$10.98 
2292,1,Chicken Bowl,$8.75 
2293,1,Chips,$2.15 
2294,1,Bottled Water,$1.50 
2295,1,Chicken Bowl,$8.75 
2296,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
2297,1,Canned Soft Drink,$1.25 
2298,1,Carnitas Soft Tacos,$9.25 
2299,1,Carnitas Soft Tacos,$9.25 
2300,1,Chicken Burrito,$8.49 
2301,1,Chips and Roasted Chili Corn Salsa,$2.39 
2302,1,Chicken Burrito,$8.75 
2303,1,Chips and Guacamole,$4.45 
2304,1,Steak Burrito,$9.25 
2305,1,Chicken Bowl,$8.75 
2306,1,Chicken Bowl,$8.75 
2307,1,Chicken Bowl,$8.75 
2308,1,Steak Bowl,$9.25 
2309,1,Chicken Bowl,$8.75 
2310,1,Steak Burrito,$9.25 
2311,1,Chicken Burrito,$8.75 
2312,1,Chicken Bowl,$8.75 
2313,1,Chicken Bowl,$8.75 
2314,1,Chicken Salad Bowl,$8.75 
2315,1,Steak Bowl,$9.25 
2316,1,Chicken Burrito,$8.75 
2317,1,Steak Bowl,$9.25 
2318,1,Chicken Bowl,$8.75 
2319,1,Steak Bowl,$9.25 
2320,1,Chicken Burrito,$8.75 
2321,1,Chicken Bowl,$8.75 
2322,1,Chicken Bowl,$8.75 
2323,1,Barbacoa Burrito,$9.25 
2324,1,Chicken Burrito,$8.75 
2325,1,Steak Bowl,$9.25 
2326,1,Veggie Bowl,$8.75 
2327,1,Steak Burrito,$8.99 
2328,1,Steak Burrito,$8.99 
2329,1,Chicken Bowl,$8.75 
2330,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2331,1,Canned Soft Drink,$1.25 
2332,1,Steak Bowl,$11.75 
2333,1,Bottled Water,$1.50 
2334,1,Chicken Bowl,$11.25 
2335,1,Chicken Bowl,$11.25 
2336,1,Chicken Bowl,$8.75 
2337,1,Bottled Water,$1.50 
2338,1,Chips,$2.15 
2339,2,Chicken Bowl,$16.98 
2340,1,Steak Bowl,$11.75 
2341,1,Bottled Water,$1.50 
2342,1,Chicken Bowl,$8.75 
2343,2,Chips,$4.30 
2344,1,Bottled Water,$1.50 
2345,1,Chicken Burrito,$8.75 
2346,1,Chips and Roasted Chili Corn Salsa,$2.95 
2347,1,Canned Soft Drink,$1.25 
2348,1,Canned Soft Drink,$1.25 
2349,1,Steak Burrito,$9.25 
2350,1,Chips and Guacamole,$4.45 
2351,1,Chicken Bowl,$11.25 
2352,1,Chicken Burrito,$8.75 
2353,1,Chips and Guacamole,$4.45 
2354,1,Chicken Bowl,$8.75 
2355,1,Chips,$2.15 
2356,1,Canned Soft Drink,$1.25 
2357,1,Chicken Bowl,$10.98 
2358,1,Side of Chips,$1.69 
2359,1,Chicken Burrito,$8.75 
2360,1,Canned Soft Drink,$1.25 
2361,1,Chicken Bowl,$8.75 
2362,1,Canned Soft Drink,$1.25 
2363,1,Chicken Bowl,$11.25 
2364,1,Chicken Burrito,$8.75 
2365,1,Chicken Bowl,$8.75 
2366,1,Chicken Burrito,$8.49 
2367,1,Side of Chips,$1.69 
2368,1,Carnitas Bowl,$9.25 
2369,1,Steak Burrito,$11.75 
2370,1,Chicken Bowl,$8.49 
2371,1,Chips and Roasted Chili Corn Salsa,$2.39 
2372,1,Barbacoa Bowl,$9.25 
2373,1,Chips and Roasted Chili Corn Salsa,$2.95 
2374,1,6 Pack Soft Drink,$6.49 
2375,1,Chicken Crispy Tacos,$8.75 
2376,1,Veggie Bowl,$8.75 
2377,1,Steak Burrito,$9.25 
2378,1,Chicken Bowl,$8.75 
2379,2,Nantucket Nectar,$6.78 
2380,2,Steak Burrito,$17.98 
2381,1,Nantucket Nectar,$3.39 
2382,1,Carnitas Burrito,$11.75 
2383,1,Chicken Bowl,$11.25 
2384,1,Veggie Soft Tacos,$8.75 
2385,1,Chips and Guacamole,$4.45 
2386,1,Steak Bowl,$11.75 
2387,1,Steak Bowl,$9.25 
2388,1,Chicken Burrito,$8.75 
2389,1,6 Pack Soft Drink,$6.49 
2390,1,Steak Burrito,$8.99 
2391,1,Chips and Fresh Tomato Salsa,$2.39 
2392,1,Veggie Bowl,$8.75 
2393,1,Chicken Burrito,$11.25 
2394,1,Steak Burrito,$11.75 
2395,1,Chips and Guacamole,$4.45 
2396,1,Chicken Bowl,$8.75 
2397,1,Chips,$2.15 
2398,1,Barbacoa Burrito,$9.25 
2399,1,Barbacoa Bowl,$9.25 
2400,1,Barbacoa Burrito,$9.25 
2401,1,Steak Salad Bowl,$11.89 
2402,1,Steak Bowl,$11.75 
2403,1,Chicken Salad Bowl,$11.25 
2404,1,Carnitas Bowl,$9.25 
2405,1,Steak Burrito,$9.25 
2406,1,Chicken Bowl,$8.75 
2407,1,Chicken Bowl,$8.75 
2408,1,Chicken Bowl,$8.49 
2409,1,Side of Chips,$1.69 
2410,1,Bottled Water,$1.09 
2411,1,Chicken Bowl,$11.25 
2412,1,Bottled Water,$1.50 
2413,1,Chicken Burrito,$11.25 
2414,1,Chicken Burrito,$11.25 
2415,1,Steak Bowl,$11.75 
2416,1,Bottled Water,$1.50 
2417,1,Chicken Burrito,$8.49 
2418,1,Steak Crispy Tacos,$8.99 
2419,2,Chicken Salad Bowl,$22.50 
2420,1,Chicken Burrito,$8.75 
2421,2,Chips,$4.30 
2422,1,Chicken Crispy Tacos,$8.75 
2423,1,Chicken Salad Bowl,$11.25 
2424,1,Chips,$2.15 
2425,1,Veggie Burrito,$11.25 
2426,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2427,1,Chips and Guacamole,$4.45 
2428,1,Chicken Bowl,$11.25 
2429,1,Chicken Bowl,$8.49 
2430,1,Nantucket Nectar,$3.39 
2431,1,Chips and Fresh Tomato Salsa,$2.39 
2432,1,Steak Bowl,$11.75 
2433,1,Chips,$2.15 
2434,1,Barbacoa Soft Tacos,$11.75 
2435,1,Steak Burrito,$8.99 
2436,1,Chips and Fresh Tomato Salsa,$2.39 
2437,1,Chicken Bowl,$8.75 
2438,1,Steak Burrito,$11.75 
2439,1,Steak Salad Bowl,$11.89 
2440,1,Canned Soft Drink,$1.25 
2441,5,Bottled Water,$7.50 
2442,1,Barbacoa Salad Bowl,$11.89 
2443,1,Canned Soda,$1.09 
2444,1,Veggie Bowl,$8.49 
2445,1,Chips and Fresh Tomato Salsa,$2.39 
2446,1,Chicken Bowl,$8.75 
2447,1,Chicken Burrito,$8.75 
2448,1,Chicken Bowl,$8.75 
2449,1,Chicken Bowl,$8.75 
2450,1,Steak Soft Tacos,$9.25 
2451,1,Chicken Bowl,$11.25 
2452,1,Chicken Bowl,$8.75 
2453,2,Chips and Guacamole,$8.90 
2454,1,Carnitas Burrito,$9.25 
2455,1,Chicken Soft Tacos,$8.75 
2456,1,Chicken Burrito,$8.75 
2457,1,Steak Bowl,$11.75 
2458,2,Bottled Water,$3.00 
2459,1,Bottled Water,$1.50 
2460,1,Chicken Bowl,$11.25 
2461,1,Steak Crispy Tacos,$11.75 
2462,1,Barbacoa Burrito,$8.99 
2463,1,Chicken Burrito,$10.98 
2464,1,Chips and Guacamole,$4.45 
2465,1,Chicken Soft Tacos,$8.75 
2466,1,Chips,$2.15 
2467,1,Steak Burrito,$9.25 
2468,1,Chicken Burrito,$11.25 
2469,1,Chips and Guacamole,$4.45 
2470,1,Side of Chips,$1.69 
2471,1,Veggie Bowl,$10.98 
2472,1,Steak Bowl,$9.25 
2473,1,Steak Bowl,$11.75 
2474,1,Steak Burrito,$9.25 
2475,1,Chips and Guacamole,$4.45 
2476,1,Chicken Bowl,$10.98 
2477,1,Chips and Guacamole,$3.99 
2478,1,Chicken Bowl,$8.49 
2479,1,Canned Soft Drink,$1.25 
2480,1,Steak Burrito,$9.25 
2481,1,Chips and Guacamole,$4.45 
2482,1,Veggie Burrito,$10.98 
2483,1,Chicken Bowl,$8.75 
2484,1,Chicken Bowl,$8.75 
2485,1,Steak Burrito,$11.75 
2486,1,Chicken Burrito,$11.25 
2487,1,Chicken Bowl,$8.49 
2488,1,Carnitas Bowl,$11.48 
2489,1,Chips and Guacamole,$4.45 
2490,1,Canned Soft Drink,$1.25 
2491,1,Chicken Burrito,$11.25 
2492,1,Steak Burrito,$8.99 
2493,1,Canned Soda,$1.09 
2494,1,Chips and Fresh Tomato Salsa,$2.39 
2495,1,Chicken Bowl,$11.25 
2496,1,Chips,$2.15 
2497,1,Chicken Bowl,$8.75 
2498,1,Chips and Guacamole,$4.45 
2499,1,Chicken Burrito,$8.49 
2500,1,Side of Chips,$1.69 
2501,1,Chicken Burrito,$10.98 
2502,1,Side of Chips,$1.69 
2503,1,Steak Burrito,$9.25 
2504,1,Chips and Guacamole,$4.45 
2505,1,Chicken Bowl,$11.25 
2506,1,Chicken Soft Tacos,$8.75 
2507,1,Chicken Crispy Tacos,$11.25 
2508,1,Steak Burrito,$11.75 
2509,1,Chicken Soft Tacos,$11.25 
2510,2,Chicken Bowl,$22.50 
2511,1,Chicken Bowl,$8.49 
2512,1,Chips and Fresh Tomato Salsa,$2.39 
2513,2,Canned Soft Drink,$2.50 
2514,1,Chicken Soft Tacos,$8.75 
2515,1,Chicken Crispy Tacos,$8.75 
2516,1,Steak Burrito,$9.25 
2517,1,Barbacoa Bowl,$9.25 
2518,1,Chicken Bowl,$11.25 
2519,1,Steak Burrito,$8.99 
2520,1,Canned Soda,$1.09 
2521,1,Barbacoa Burrito,$8.99 
2522,1,Side of Chips,$1.69 
2523,1,Carnitas Burrito,$11.75 
2524,1,Canned Soft Drink,$1.25 
2525,2,Chicken Bowl,$21.96 
2526,1,Chicken Burrito,$8.75 
2527,1,Chips,$2.15 
2528,1,Canned Soft Drink,$1.25 
2529,1,Chicken Soft Tacos,$8.75 
2530,1,Veggie Bowl,$11.25 
2531,1,Steak Bowl,$9.25 
2532,1,Chicken Burrito,$11.25 
2533,1,Chicken Bowl,$8.75 
2534,1,Chicken Burrito,$8.75 
2535,1,Chicken Burrito,$11.25 
2536,1,Chips,$2.15 
2537,1,Carnitas Bowl,$8.99 
2538,1,Canned Soda,$1.09 
2539,1,Side of Chips,$1.69 
2540,1,Chicken Bowl,$8.75 
2541,1,Chips,$2.15 
2542,1,Canned Soft Drink,$1.25 
2543,1,Chicken Bowl,$8.49 
2544,1,Canned Soda,$1.09 
2545,1,Bottled Water,$1.09 
2546,1,Side of Chips,$1.69 
2547,1,Carnitas Bowl,$11.48 
2548,1,Chicken Bowl,$8.49 
2549,1,Chicken Crispy Tacos,$8.49 
2550,2,Chips and Tomatillo-Red Chili Salsa,$4.78 
2551,1,Carnitas Soft Tacos,$9.25 
2552,1,Canned Soft Drink,$1.25 
2553,1,Canned Soft Drink,$1.25 
2554,1,Canned Soft Drink,$1.25 
2555,1,Chicken Bowl,$11.25 
2556,1,Chicken Crispy Tacos,$11.25 
2557,1,Carnitas Bowl,$11.75 
2558,1,Chips and Guacamole,$4.45 
2559,1,Chicken Bowl,$11.25 
2560,1,Chips and Guacamole,$4.45 
2561,1,Steak Burrito,$8.99 
2562,1,Canned Soda,$1.09 
2563,1,Chicken Salad Bowl,$11.25 
2564,1,Chips,$2.15 
2565,1,Veggie Bowl,$11.25 
2566,1,Steak Bowl,$9.25 
2567,1,Carnitas Bowl,$11.75 
2568,1,Veggie Bowl,$11.25 
2569,1,Chicken Bowl,$11.25 
2570,1,Steak Bowl,$9.25 
2571,1,Chips and Fresh Tomato Salsa,$2.95 
2572,1,Chicken Burrito,$11.25 
2573,1,Chips and Guacamole,$4.45 
2574,1,Chicken Bowl,$8.75 
2575,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2576,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2577,1,Chicken Bowl,$11.25 
2578,1,Bottled Water,$1.50 
2579,1,Chicken Burrito,$10.98 
2580,2,Chicken Bowl,$16.98 
2581,2,Carnitas Burrito,$18.50 
2582,1,Chicken Bowl,$10.98 
2583,1,Chips and Guacamole,$3.99 
2584,1,Canned Soda,$1.09 
2585,1,Barbacoa Burrito,$9.25 
2586,1,Carnitas Burrito,$9.25 
2587,1,Chicken Burrito,$8.75 
2588,1,Chips and Guacamole,$4.45 
2589,2,Chicken Burrito,$17.50 
2590,1,Chicken Bowl,$8.75 
2591,1,Chips and Guacamole,$4.45 
2592,1,Chicken Bowl,$8.75 
2593,1,Canned Soft Drink,$1.25 
2594,1,Chips and Guacamole,$4.45 
2595,1,Steak Burrito,$9.25 
2596,1,Chicken Burrito,$8.75 
2597,1,Chicken Bowl,$8.75 
2598,2,Chicken Burrito,$17.50 
2599,1,Chips and Guacamole,$4.45 
2600,1,Steak Salad Bowl,$9.39 
2601,1,Canned Soft Drink,$1.25 
2602,1,Chips and Roasted Chili Corn Salsa,$2.95 
2603,1,Chicken Bowl,$11.25 
2604,1,Chicken Crispy Tacos,$8.75 
2605,1,Veggie Burrito,$8.75 
2606,1,Chicken Bowl,$11.25 
2607,1,Chips,$2.15 
2608,2,Chips and Guacamole,$8.90 
2609,1,Chicken Bowl,$11.25 
2610,1,Carnitas Salad Bowl,$11.89 
2611,1,Chicken Bowl,$10.98 
2612,1,Chicken Burrito,$11.25 
2613,1,Chips and Guacamole,$4.45 
2614,1,Chicken Bowl,$11.25 
2615,1,Chicken Salad Bowl,$11.25 
2616,1,Chicken Bowl,$8.49 
2617,1,Chicken Burrito,$10.98 
2618,1,Chicken Burrito,$8.49 
2619,1,Izze,$3.39 
2620,1,Barbacoa Bowl,$9.25 
2621,1,Chicken Bowl,$8.75 
2622,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2623,2,Bottled Water,$3.00 
2624,1,Steak Salad Bowl,$9.39 
2625,1,Steak Burrito,$11.75 
2626,1,Chips and Fresh Tomato Salsa,$2.95 
2627,1,Bottled Water,$1.50 
2628,1,Chicken Bowl,$11.25 
2629,1,Steak Crispy Tacos,$11.75 
2630,1,Chicken Bowl,$8.75 
2631,1,Chips,$2.15 
2632,1,Bottled Water,$1.50 
2633,1,Chicken Burrito,$8.49 
2634,1,Izze,$3.39 
2635,1,Steak Bowl,$11.75 
2636,1,Canned Soft Drink,$1.25 
2637,2,Chicken Burrito,$17.50 
2638,1,Veggie Burrito,$11.25 
2639,1,Canned Soft Drink,$1.25 
2640,1,Chicken Burrito,$8.75 
2641,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
2642,1,Canned Soft Drink,$1.25 
2643,1,Chicken Burrito,$11.25 
2644,1,Steak Bowl,$11.75 
2645,3,Chips and Guacamole,$13.35 
2646,1,Chicken Bowl,$11.25 
2647,1,Carnitas Bowl,$11.75 
2648,1,Chicken Burrito,$11.25 
2649,1,Chicken Burrito,$11.25 
2650,1,Chips and Guacamole,$4.45 
2651,1,Chicken Crispy Tacos,$11.25 
2652,1,Chicken Burrito,$8.49 
2653,1,Nantucket Nectar,$3.39 
2654,1,Steak Soft Tacos,$9.25 
2655,1,Chips and Tomatillo-Green Chili Salsa,$2.95 
2656,2,Chips and Tomatillo-Green Chili Salsa,$4.78 
2657,1,Chips and Fresh Tomato Salsa,$2.39 
2658,1,Chips and Guacamole,$3.99 
2659,1,Steak Burrito,$8.99 
2660,1,Barbacoa Burrito,$8.99 
2661,1,Chicken Soft Tacos,$11.25 
2662,1,Chicken Soft Tacos,$11.25 
2663,1,Chicken Bowl,$8.75 
2664,1,Chicken Bowl,$11.25 
2665,1,Chips and Tomatillo-Red Chili Salsa,$2.95 
2666,1,Chips and Guacamole,$4.45 
2667,1,Barbacoa Bowl,$9.25 
2668,1,Chicken Crispy Tacos,$8.75 
2669,1,Chips and Guacamole,$4.45 
2670,1,Chicken Burrito,$8.49 
2671,1,Chicken Soft Tacos,$8.49 
2672,1,Chicken Bowl,$10.98 
2673,1,Veggie Bowl,$10.98 
2674,1,Chips and Guacamole,$3.99 
2675,1,Steak Burrito,$11.75 
2676,1,Chicken Burrito,$8.75 
2677,1,Steak Bowl,$11.75 
2678,1,Chips and Guacamole,$4.45 
2679,1,Bottled Water,$1.50 
2680,1,Canned Soft Drink,$1.25 
2681,1,Chicken Burrito,$8.49 
2682,1,Chicken Burrito,$8.49 
2683,1,Veggie Salad Bowl,$8.75 
2684,1,Chicken Bowl,$8.75 
2685,1,Veggie Burrito,$8.75 
2686,1,Carnitas Burrito,$9.25 
2687,1,Chicken Burrito,$8.75 
2688,1,Chips and Fresh Tomato Salsa,$2.95 
2689,1,Canned Soft Drink,$1.25 
2690,1,Chicken Burrito,$11.25 
2691,1,Bottled Water,$1.50 
2692,1,Chicken Burrito,$11.25 
2693,1,Chips and Guacamole,$4.45 
2694,1,Steak Burrito,$9.25 
2695,1,Chicken Soft Tacos,$8.75 
2696,1,Chicken Burrito,$8.75 
2697,1,Carnitas Burrito,$9.25 
2698,1,Chicken Burrito,$8.75 
2699,1,Chips and Guacamole,$4.45 
2700,1,Bottled Water,$1.50 
2701,1,Chicken Bowl,$8.75 
2702,1,Chicken Bowl,$8.75 
2703,1,Chicken Burrito,$8.49 
2704,1,Side of Chips,$1.69 
2705,1,Chicken Bowl,$8.75 
2706,1,Chips,$2.15 
2707,1,Barbacoa Burrito,$9.25 
2708,1,Chips,$2.15 
2709,1,Bottled Water,$1.50 
2710,1,Chicken Bowl,$11.25 
2711,1,Steak Bowl,$11.75 
2712,1,Chips,$2.15 
2713,1,6 Pack Soft Drink,$6.49 
2714,1,Steak Burrito,$9.25 
2715,1,Carnitas Soft Tacos,$9.25 
2716,1,Chicken Bowl,$11.25 
2717,1,Chicken Bowl,$11.25 
2718,1,Barbacoa Burrito,$11.75 
2719,1,Carnitas Bowl,$11.75 
2720,1,Steak Burrito,$11.75 
2721,1,Chicken Burrito,$11.25 
2722,1,Chicken Burrito,$8.75 
2723,1,Chips,$2.15 
2724,1,Canned Soft Drink,$1.25 
2725,1,Carnitas Bowl,$11.75 
2726,1,Steak Bowl,$9.25 
2727,1,Chicken Burrito,$11.25 
2728,1,Chicken Salad Bowl,$8.75 
2729,2,Chips and Fresh Tomato Salsa,$5.90 
2730,1,Chicken Burrito,$8.75 
2731,1,Chips and Guacamole,$4.45 
2732,1,Steak Soft Tacos,$9.25 
2733,1,Carnitas Bowl,$9.25 
2734,1,Chips and Guacamole,$4.45 
